CID,Activity Type,Qualifier,Value,MolWt,MolLogP,NumHDonors,NumHAcceptors,RingCount,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAliphaticCarbocycles,NumHeteroatoms,FractionCSP3,HallKierAlpha,Kappa3,LabuteASA,BalabanJ,BCUT2D_MWHI,BCUT2D_MWLOW,EState_VSA1,EState_VSA2
73292876,Ke(app),>,10.0,546.6640000000004,4.876200000000005,1,7,4,86.33,12,3,0,1,0,1,3,0,8,0.375,-4.039999999999998,7.124588380735267,235.7358709515748,1.6432392533796163,16.55360989782055,9.876476308822252,0.0,24.46308225236389
73356769,Ke(app),=,0.589,498.6640000000005,4.949500000000005,1,6,3,69.26,14,2,0,1,0,1,2,0,7,0.5517241379310345,-2.929999999999999,7.062564831096512,215.61208098865688,1.8110937678832013,16.51229205759749,9.876672305732264,0.0,11.949020558499466
73356769,Ke(app),=,2.31,498.6640000000005,4.949500000000005,1,6,3,69.26,14,2,0,1,0,1,2,0,7,0.5517241379310345,-2.929999999999999,7.062564831096512,215.61208098865688,1.8110937678832013,16.51229205759749,9.876672305732264,0.0,11.949020558499466
22742754,Ke(app),=,1.53,476.5730000000002,3.876300000000003,2,6,4,80.26,9,3,0,1,0,1,3,0,7,0.3214285714285714,-3.709999999999998,5.686850757700818,205.7952689166337,1.5848705130733174,16.508215302023864,9.87697229638141,0.0,24.243288797695943
22742754,Ke(app),=,5.74,476.5730000000002,3.876300000000003,2,6,4,80.26,9,3,0,1,0,1,3,0,7,0.3214285714285714,-3.709999999999998,5.686850757700818,205.7952689166337,1.5848705130733174,16.508215302023864,9.87697229638141,0.0,24.243288797695943
73293747,Ke(app),=,3.23,533.6690000000003,4.245300000000004,1,7,4,72.5,11,3,0,1,0,1,3,0,8,0.3870967741935484,-3.909999999999998,6.571288154478535,230.96924040733785,1.56088678756582,16.51231202020334,9.876660769024753,0.0,11.949020558499466
73293747,Ke(app),>,10.0,533.6690000000003,4.245300000000004,1,7,4,72.5,11,3,0,1,0,1,3,0,8,0.3870967741935484,-3.909999999999998,6.571288154478535,230.96924040733785,1.56088678756582,16.51231202020334,9.876660769024753,0.0,11.949020558499466
73294133,Ke(app),=,0.0419,519.6420000000004,4.354500000000003,1,7,4,82.15,12,3,0,1,1,1,2,0,8,0.4,-3.779999999999998,6.554327585183512,224.42905471808092,1.6225595621548583,16.516242071592497,9.87653084056746,0.0,18.49377696441204
73294133,Ke(app),>,10.0,519.6420000000004,4.354500000000003,1,7,4,82.15,12,3,0,1,1,1,2,0,8,0.4,-3.779999999999998,6.554327585183512,224.42905471808092,1.6225595621548583,16.516242071592497,9.87653084056746,0.0,18.49377696441204
73355224,Ke(app),=,6.63,472.5380000000003,2.1521,1,8,3,95.56000000000002,10,2,0,1,0,1,2,0,9,0.44,-3.459999999999998,5.715666188455788,199.4273798606211,1.9323012291777968,16.526107419026864,9.876697044928408,5.969305287951849,25.03853337032462
